"file_time","event_type","actor_login","repo_name","created_at","updated_at","action","comment_id","body","path","position","line","ref","ref_type","creator_user_login","number","title","labels","state","locked","assignee","assignees","comments","author_association","closed_at","merged_at","merge_commit_sha","requested_reviewers","requested_teams","head_ref","head_sha","base_ref","base_sha","merged","mergeable","rebaseable","mergeable_state","merged_by","review_comments","maintainer_can_modify","commits","additions","deletions","changed_files","diff_hunk","original_position","commit_id","original_commit_id","push_size","push_distinct_size","member_login","release_tag_name","release_name","review_state"
"2024-03-25 18:00:00","PushEvent","Larhzu","tukaani-project/xz-java","2024-03-25 18:20:38","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/bytearrayview","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-25 18:00:00","PushEvent","Larhzu","tukaani-project/xz-java","2024-03-25 18:32:46","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/bytearrayview","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-25 17:00:00","PushEvent","JiaT75","tukaani-project/xz-embedded","2024-03-25 17:08:06","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/github_files","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",2,2,"","","","none"
"2024-03-25 16:00:00","CreateEvent","JiaT75","tukaani-project/xz-embedded","2024-03-25 16:47:59","1970-01-01 00:00:00","none",0,"","",0,0,"github_files","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 15:00:00","PushEvent","Larhzu","tukaani-project/xz","2024-03-22 15:47:42","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/master","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-22 14:00:00","CreateEvent","JiaT75","tukaani-project/xz-embedded","2024-03-22 14:40:30","1970-01-01 00:00:00","none",0,"","",0,0,"v20240322","tag","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 14:00:00","PushEvent","JiaT75","tukaani-project/tukaani-project.github.io","2024-03-22 14:54:25","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/master","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-22 14:00:00","PushEvent","JiaT75","tukaani-project/tukaani-project.github.io","2024-03-22 14:56:41","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/master","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-22 14:00:00","ReleaseEvent","JiaT75","tukaani-project/xz-embedded","2024-03-22 14:51:38","1970-01-01 00:00:00","published",0,"Notable changes since last release (20240124):

- Switched to the BSD Zero Clause License. Prior versions of the files and releases remain in the public domain.

- Added RISC-V filter support.

- Updates to `xz_wrap.sh`:

    * The dictionary size was increased from 32 MiB to 128 MiB

    * Architecture specific LZMA2 compression settings are now used, typically resulting in 0-2% improvement.

    * ARM64, RISC-V, and ARM-Thumb BCJ filters are now used when compressing those kernel images.

    * Single threaded mode is explicitly used now because XZ Utils 5.6.0 and later uses multi threaded mode by default.

- Optimized BCJ decoder loop conditions for slightly better speed.

- Changed the userspace Makefile to use C11 instead of C89.

- Updated documentation.","",0,0,"","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","v20240322","XZ Embedded 20240322","none"
"2024-03-22 13:00:00","CreateEvent","Larhzu","tukaani-project/xz-java","2024-03-22 13:47:34","1970-01-01 00:00:00","none",0,"","",0,0,"bytearrayview","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 13:00:00","DeleteEvent","Larhzu","tukaani-project/xz-java","2024-03-22 13:48:10","1970-01-01 00:00:00","none",0,"","",0,0,"array_compare","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 13:00:00","DeleteEvent","Larhzu","tukaani-project/xz-java","2024-03-22 13:48:10","1970-01-01 00:00:00","none",0,"","",0,0,"crc64_varhandle2","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 13:00:00","DeleteEvent","Larhzu","tukaani-project/xz-java","2024-03-22 13:48:10","1970-01-01 00:00:00","none",0,"","",0,0,"crc64_varhandle","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 13:00:00","PushEvent","Larhzu","tukaani-project/xz-java","2024-03-22 13:48:59","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/bytearrayview","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",9,9,"","","","none"
"2024-03-22 12:00:00","DeleteEvent","JiaT75","tukaani-project/xz-embedded","2024-03-22 12:23:35","1970-01-01 00:00:00","none",0,"","",0,0,"userspace_misc","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 12:00:00","PushEvent","JiaT75","tukaani-project/xz-embedded","2024-03-22 12:15:30","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/userspace_misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",2,2,"","","","none"
"2024-03-22 12:00:00","PushEvent","JiaT75","tukaani-project/xz-embedded","2024-03-22 12:23:23","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/master","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",2,0,"","","","none"
"2024-03-22 11:00:00","CreateEvent","JiaT75","tukaani-project/xz-embedded","2024-03-22 11:48:30","1970-01-01 00:00:00","none",0,"","",0,0,"userspace_misc","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-22 11:00:00","PushEvent","JiaT75","tukaani-project/tukaani-project.github.io","2024-03-22 11:36:21","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/master","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-22 06:00:00","WatchEvent","Nekto89","tukaani-project/xz","2024-03-22 06:07:28","1970-01-01 00:00:00","started",0,"","",0,0,"","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-20 19:00:00","IssueCommentEvent","Larhzu","tukaani-project/xz-embedded","2024-03-20 19:40:10","2024-03-20 19:40:08","created",2010477152,"It's in the master branch now under the 0BSD license. It was [submitted to Linux](https://lore.kernel.org/lkml/20240320183846.19475-1-lasse.collin@tukaani.org/T/#m6420529145b5f53f4e56060b7d9fa4f353717257) too.

Note the changes to xz_wrap.sh in the master branch or in the linked Linux patchset. Those alignment tweaks are an easy way to get a small extra improvement in compression.","",0,0,"","none","Larhzu",1,"[Feature Request]: RISC-V BCJ filter","[]","closed",0,"","[]",3,"NONE","2024-03-20 19:40:08","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-20 19:00:00","IssuesEvent","Larhzu","tukaani-project/xz-embedded","2024-03-20 19:40:09","2024-03-20 19:40:08","closed",0,"### Describe the Feature

Thank you for your outstanding work on the project and for completing the RISC-V filter recently! 
However, the RISC-V filter is missing in this repo, xz-embedded.
It would be great to integrate the filter. Is there any plan to do so? I am willing to help.

### Expected Complications

_No response_

### Will I try to implement this new feature?

No","",0,0,"","none","ivq",1,"[Feature Request]: RISC-V BCJ filter","[]","closed",0,"","[]",3,"NONE","2024-03-20 19:40:08","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-20 19:00:00","PullRequestEvent","Larhzu","tukaani-project/xz","2024-03-20 19:04:09","2024-03-20 19:04:08","closed",0,"NVHPC compiler has several issues that make it impossible to build liblzma:
  - the compiler cannot handle unions that contain pointers that are not the first members (in some cases);
  - the compiler cannot handle the assembler code in range_decoder.h (LZMA_RANGE_DECODER_CONFIG has to be set to zero);
  - the compiler fails to produce valid code for delta_decode if the vectorization is enabled, which results in failed tests.

This introduces NVHPC-specific workarounds that address the issues.

## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [ ] Build was run locally and without warnings or errors
- [x] All previous and new tests pass


## Pull request type

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [ ] Build related changes
- [ ] Documentation content changes
- [x] Other (please describe): workarounds for the compiler


## What is the current behavior?
It's not possible to build and get the tests pass with any existing release of the NVHPC compiler even when configuring as follows:
```console
$ ./configure --disable-symbol-versions CPPFLAGS='-DLZMA_RANGE_DECODER_CONFIG=0' CFLAGS='-O'
```
(`-O` is the same as the default `-O2` but without SIMD)


## What is the new behavior?
It is possible to build and get the tests pass with any existing release of the NVHPC compiler when configuring as follows:
```console
$ ./configure --disable-symbol-versions
```

## Does this introduce a breaking change?

- [ ] Yes
- [x] No


## Other information

I don't know if there is any interest in supporting NVHPC and I'd understand if there's none.","",0,0,"","none","skosukhin",91,"liblzma: Fix building with NVHPC (NVIDIA HPC SDK).","[]","closed",0,"","[]",5,"CONTRIBUTOR","2024-03-20 19:04:08","1970-01-01 00:00:00","","[]","[]","nvhpc-workarounds","44fe303a5395315819dc1e6ba782b7aa6cf75583","master","a4f2e20d8466369b1bb277c66f75c9e4ba9cc378",0,0,0,"dirty","",0,0,1,8,2,3,"",0,"","",0,0,"","","","none"
"2024-03-20 19:00:00","PullRequestEvent","Larhzu","tukaani-project/xz","2024-03-20 19:04:54","2024-03-20 19:04:53","closed",0,"There are cases when the users want to decide themselves whether they want to have the generic (even on GNU/Linux) or the linux (even if we do not recommend that) symbol versioning variant. The former might be needed to circumvent compiler issues (i.e. the compiler does not support all features that are required for the linux versioning), the latter might help in overriding the assumptions made in the configure script.

## Pull request checklist

Please check if your PR fulfills the following requirements:
- [ ] Tests for the changes have been added (for bug fixes / features)
- [ ] Docs have been reviewed and added / updated if needed (for bug fixes / features)
- [x] Build was run locally and without warnings or errors
- [x] All previous and new tests pass


## Pull request type

Please check the type of change your PR introduces:
- [ ] Bugfix
- [ ] Feature
- [ ] Code style update (formatting, renaming, typo fix)
- [ ] Refactoring (no functional changes, no api changes)
- [x] Build related changes
- [ ] Documentation content changes
- [ ] Other (please describe): 


## What is the current behavior?
It's not possible to override the symbol versioning variant on GNU/Linux:
```console
$ ./configure --enable-symbol-versions=auto | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions=yes | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions=no | grep 'library symbol versioning'
checking if library symbol versioning should be used... no
$ ./configure --enable-symbol-versions=linux | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions=generic | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions=something-else | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions --disable-shared | grep 'library symbol versioning'
checking if library symbol versioning should be used... no (not building a shared library)
$ ./configure --with-pic | grep 'library symbol versioning'
checking if library symbol versioning should be used... 
configure: error: 
    On GNU/Linux, building both shared and static library at the same time
    is not supported if --with-pic or --without-pic is used.
    Use either --disable-shared or --disable-static to build one type
    of library at a time. If both types are needed, build one at a time,
    possibly picking only src/liblzma/.libs/liblzma.a from the static build.
```

## What is the new behavior?
It is possible to override the symbol versioning variant:
```console
$ ./configure --enable-symbol-versions=auto | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions=yes | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions=no | grep 'library symbol versioning'
checking if library symbol versioning should be used... no
$ ./configure --enable-symbol-versions=linux | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (linux)
$ ./configure --enable-symbol-versions=generic | grep 'library symbol versioning'
checking if library symbol versioning should be used... yes (generic)
$ ./configure --enable-symbol-versions=something-else | grep 'library symbol versioning'
checking if library symbol versioning should be used... 
configure: error: unknown symbol versioning variant 'something-else'
$ ./configure --enable-symbol-versions --disable-shared | grep 'library symbol versioning'
checking if library symbol versioning should be used... no (not building a shared library)
$ ./configure --with-pic | grep 'library symbol versioning'
checking if library symbol versioning should be used... 
configure: error: 
    On GNU/Linux, building both shared and static library at the same time
    is not supported if --with-pic or --without-pic is used.
    Use either --disable-shared or --disable-static to build one type
    of library at a time. If both types are needed, build one at a time,
    possibly picking only src/liblzma/.libs/liblzma.a from the static build.
```

## Does this introduce a breaking change?

- [ ] Yes
- [x] No

## Other information

It looks like `--enable-symbol-versions=generic` was an unintended feature that existed before 0682439.","",0,0,"","none","skosukhin",90,"Build: Let the users override the symbol versioning variant.","[]","closed",0,"","[]",3,"CONTRIBUTOR","2024-03-20 19:04:53","1970-01-01 00:00:00","","[]","[]","config-symbol-versioning","91fbb69ecaa994a0c6eacc03d154e094c1f5b413","master","a4f2e20d8466369b1bb277c66f75c9e4ba9cc378",0,0,0,"dirty","",0,0,1,50,41,1,"",0,"","",0,0,"","","","none"
"2024-03-20 18:00:00","DeleteEvent","Larhzu","tukaani-project/xz-embedded","2024-03-20 18:25:35","1970-01-01 00:00:00","none",0,"","",0,0,"misc","branch","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-20 18:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-20 18:25:41","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/master","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",20,20,"","","","none"
"2024-03-20 17:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-20 17:02:21","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",5,5,"","","","none"
"2024-03-20 11:00:00","ForkEvent","phusidcn","tukaani-project/xz","2024-03-20 11:13:56","1970-01-01 00:00:00","none",0,"","",0,0,"","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",0,0,"","","","none"
"2024-03-20 09:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-20 09:16:46","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-19 19:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-19 19:48:15","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-19 11:00:00","PushEvent","JiaT75","tukaani-project/xz-embedded","2024-03-19 11:47:53","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",2,2,"","","","none"
"2024-03-18 18:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-18 18:41:12","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",18,18,"","","","none"
"2024-03-18 17:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-18 17:06:33","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-18 15:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-18 15:37:48","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",1,1,"","","","none"
"2024-03-18 11:00:00","PushEvent","Larhzu","tukaani-project/xz-embedded","2024-03-18 11:12:16","1970-01-01 00:00:00","none",0,"","",0,0,"refs/heads/misc","none","",0,"","[]","none",0,"","[]",0,"NONE","1970-01-01 00:00:00","1970-01-01 00:00:00","","[]","[]","","","","",0,0,0,"unknown","",0,0,0,0,0,0,"",0,"","",8,8,"","","","none"
